id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
131817309,"Pacific Ocean, Veraguas, PA",7.6220456909,-81.7111495411,1171,,,,1171,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
132183537,"PLAYA EL ARBOLITO, BCS, Mexico",23.4070365569,-109.4247221972,376,,,,376,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
132183585,"PLAYA EL ARBOLITO, BCS, Mexico",23.4070365569,-109.4247221972,376,,,,376,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
132335988,"Cabo Pulmo, 23570 La Ribera, B.C.S., Mexico",23.4078794768,-109.4149399166,873,,,,873,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
132384218,"Playa Mann, Puerto Baquerizo Moreno, Ecuador",-0.8956778996,-89.6099679021,31,,,,31,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
132384219,"Playa Mann, Puerto Baquerizo Moreno, Ecuador",-0.8956778996,-89.6099679021,31,,,,31,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
132384245,"San Cristóbal, EC-GA, EC",-0.8955950462,-89.6099249868,8,,,,8,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
132407518,"San Cristóbal, EC-GA, EC",-0.8250881749,-89.3517991163,31,,,,31,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
132407521,"San Cristóbal, EC-GA, EC",-0.8250881749,-89.3517991163,31,,,,31,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
133292845,"La Paz, B.C.S., México",24.2853009529,-110.3299038993,61,,,,61,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
133595033,"Santa Cruz, CR-GU, CR",10.4812630437,-85.8699221183,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
134501753,"Carrillo, CR-GU, CR",10.5879765193,-85.6802953525,8,,,,8,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
134604954,"Zihuatanejo de Azueta, Guerrero, Mexico",17.619995,-101.524349,,,,,,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
135009966,"Acapulco, Guerrero, México",16.8463726538,-99.8943777934,649,,,,649,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
135530993,"Bahía de Charco Azul, Chiriquí, PA",8.1015638402,-82.8634278663,5,,,,5,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
136360765,"Cidade do Panamá, Panamá",8.9135219395,-79.5229924814,876,,,,876,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
136866057,"23880 Loreto, B.C.S., México",26.0644902118,-111.059815593,977,,,,977,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
136867287,"23880 Loreto, B.C.S., México",25.7122152028,-111.0573776068,977,,,,977,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
137281502,"La Paz, BCS, Mexico",24.4083577863,-110.4016039911,6968,,,,6968,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
137706988,"Nayarit, MX",20.7450588148,-105.3836360823,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
137998646,"Bahía Punta Peñasco, MX",31.3169783333,-113.561395,3,,,,3,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
138178609,"El Bledito, MX",22.9490833333,-109.8069533333,47,,,,47,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
138318286,"Centro, Ildefonso Green, Cabo San Lucas, B.C.S., Mexico",22.8792638889,-109.9107277778,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
139176007,"Océano Pacífico, MX",21.5534533333,-106.5298,28,,,,28,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
139970053,"Bahía Las Palmas, MX",23.66767,-109.698175,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
139989511,"Bahía Las Palmas, MX",23.66767,-109.698175,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
139997388,"Bahía de Muertos, MX",23.8343366667,-109.7342416667,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
140006649,"Bahía Las Palmas, MX",23.66767,-109.698175,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
140123344,"La Paz, B.C.S., México",24.4647423378,-110.3865798784,977,,,,977,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
140224458,"Bahía Las Palmas, MX",23.66767,-109.698175,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
140322911,"La Paz, MX-BS, MX",24.6097118811,-110.7384598061,247,,,,247,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
140322928,"La Paz, MX-BS, MX",24.6097118811,-110.7384598061,247,,,,247,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
140456386,"Manzanillo, MX-CL, MX",19.1000636491,-104.3453660778,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
140456388,"Manzanillo, MX-CL, MX",19.1001084624,-104.3455183734,1,,,,1,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
140809014,"Manzanillo, MX-CL, MX",19.101250259,-104.3533219502,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
140888297,México,19.101564884,-104.3510476872,17,,,,17,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
140889552,México,19.1006616396,-104.3515787646,5,,,,5,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
140896434,La Audiencia,19.1048166495,-104.3519287929,16,,,,16,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
141117018,"Compostela, MX-NA, MX",21.0261963965,-105.2953602742,15,,,,15,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
141212731,"Bahía de La Paz, La Paz, BCS, MX",24.2832477138,-110.3341541505,199,,,,199,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
141216254,"Bahía de Loreto, Loreto, Baja California Sur, Mexico",26.1263585017,-111.2593400633,,,,,,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
141277612,"San Blas, MX-NA, MX",21.7325777687,-106.6674885681,61,,,,61,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
141666429,"Villa los Frailes, B.C.S., Mexique",23.381706562,-109.4191597668,384,,,,384,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
141666430,"Villa los Frailes, B.C.S., Mexique",23.381706562,-109.4191597668,384,,,,384,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
141793354,"Isla de La Roqueta, Guerrero, México",16.822222,-99.908333,2076,,,,2076,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
141827034,"Cabo Corrientes, Jal., México",20.5126229224,-105.3271115944,20,,,,20,,open,false,gps,gps,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
142030160,Panamá,8.9176342918,-79.5259311198,61,,,,61,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
142030163,Panamá,8.9216733298,-79.5306502187,488,,,,488,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
142140151,"Huatulco, MX-OA, MX",15.7327832378,-96.1499000703,15,,,,15,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
142140166,"Huatulco, MX-OA, MX",15.7329120618,-96.1498249684,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
142140174,"Huatulco, MX-OA, MX",15.7329946516,-96.1499081169,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
142140178,"Huatulco, MX-OA, MX",15.7332011766,-96.1499859009,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
142335466,"San Carlos Nuevo Guaymas, Sonora, Mexique",27.9374290235,-111.0944138423,48,,,,48,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
142565635,"Chinandega, Nicaragua",12.6401129656,-87.3644430935,20,,,,20,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
142576913,"Pacific Ocean, Galapagos, EC",-0.978211091,-90.1942553192,60999,,,,60999,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
142585788,"Santa María Huatulco, Oax., México",15.7388923501,-96.1317147069,4,,,,4,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
142615617,Playa Panteón,15.6641552163,-96.495228298,35,,,,35,,open,false,gps,gps,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
142856571,"Manzanillo, MX-CL, MX",19.0996391809,-104.3904938474,8,,,,8,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
142938100,"La Paz, BCS, Mexico",24.0732078993,-111.0043090874,244,,,,244,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
142947407,"Montijo, PA-VR, PA",7.4737339201,-81.2492370978,165,,,,165,,open,false,gps,gps,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
143050497,"Mariato, Panamá",7.4956061252,-80.9389172494,2903,,,,2903,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
143143766,Juluapan,19.1021791795,-104.3934149716,4,,,,4,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
143218392,"La Paz, MX-BS, MX",24.2982878234,-110.3462354273,31,,,,31,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
143218395,"La Paz, MX-BS, MX",24.2982878234,-110.3462354273,31,,,,31,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
143218396,"La Paz, MX-BS, MX",24.2982878234,-110.3462354273,31,,,,31,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
143218404,"La Paz, MX-BS, MX",24.2982878234,-110.3462354273,31,,,,31,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
143221719,"Coiba N.P., Isla machete",7.6406947857,-81.7418462002,150,,,,150,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
143229482,"Malena, Panamá",7.5829317152,-80.9627677873,1598,,,,1598,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
143230920,Coiba N.P. Isla Cocos Sur,7.6172291049,-81.7156347419,150,,,,150,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
143486951,"Bahía de La Paz, La Paz, BCS, MX",24.3214783333,-110.326355,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
143495635,"San José, Panama",8.2636939,-79.1153367,8043,,,,8043,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
143732531,"Bahía Puerto Ángel, Puerto Ángel, OAX, MX",15.6640268947,-96.4954670395,25,,,,25,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144040688,"Manzanillo - Puerto Vallarta 2354, 48272 Aguacate, Jal., Mexico",20.5442376504,-105.2909202487,216,,,,216,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144044673,"Sinaloa, MX",23.0132778674,-106.5266658469,488,,,,30217,obscured,open,true,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144052111,"Guanacaste Province, Costa Rica",10.4027410623,-85.80460253,214,,,,214,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144052117,"Guanacaste Province, Costa Rica",10.4032113808,-85.8043850281,215,,,,215,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144052119,"Guanacaste Province, Costa Rica",10.4032331036,-85.8046248796,233,,,,233,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144123020,"Bahía Santa Cruz, MX",15.7522716667,-96.1314,3,,,,3,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144265487,"Cabo San Lucas, BCS, Mexico",22.8905327,-109.9167371,4031,,,,4031,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144331649,"Santa María Huatulco, Oax., México",15.7210243051,-96.1629596561,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144517267,"Bahía San José del Cabo, MX",23.0722212161,-109.6256823398,25,,,,25,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144708400,"San Ignacio, Sin., México",23.6661,-106.8038433333,,,,,,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144708408,"San Ignacio, Sin., México",23.666165,-106.80391,,,,,,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144766208,"San Ignacio, Sin., México",23.666305,-106.8039983333,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144798058,"Pacific Ocean, MX",23.3081133333,-106.4894166667,48,,,,48,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144831994,"La Paz, BCS, Mexico",24.3003852876,-110.3380151571,121,,,,121,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144837737,"Guanacaste Province, Costa Rica",10.2448081437,-85.8477496243,8,,,,8,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144856844,"Parque Nacional Machalilla, EC-MN-MA, EC-MN, EC",-1.2602066829,-81.0698745695,244,,,,244,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144948337,Mexico,23.3947348047,-109.4623754911,127,,,,30196,obscured,open,true,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144951035,"Genovesa Island, Ecuador",0.3166434976,-89.9530341183,588,,,,588,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144954960,"Ocotal Beach, Guanacaste Province, Costa Rica",10.54756753,-85.7254102577,122,,,,122,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144989743,"Huatulco, MX-OA, MX",15.7093180669,-96.1982946025,15,,,,15,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144989816,"Huatulco, MX-OA, MX",15.7094420746,-96.1984652852,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144990366,"Huatulco, MX-OA, MX",15.7331250325,-96.1501699833,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
144991241,"Huatulco, MX-OA, MX",15.7382241494,-96.1324213759,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
145019990,Mexico,23.5828416057,-109.4543926044,53,,,,30175,obscured,open,true,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
145048437,"Huatulco, MX-OA, MX",15.7370296299,-96.1439868656,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
145083102,Пляжа Кольорові,22.8793463105,-109.9027874167,209,,,,209,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
145083190,Пляжа Кольорові,22.8793463105,-109.9027874167,209,,,,209,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
145083243,Пляжа Кольорові,22.8793463105,-109.9027874167,209,,,,209,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
145139924,"Puerto Ayora, Ecuador",-0.7530906462,-90.3106406355,15,,,,15,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
145159428,Mexico,22.881377262,-109.9393091832,24,,,,30237,obscured,open,true,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
145193398,"Santa Cruz, Guanacaste, CR",10.239495,-85.84275,20,,,,20,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
145204839,Mexico,22.8727189026,-109.9520526032,66,,,,30237,obscured,open,true,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
145260035,"Puerto Ayora, Ecuador",-0.7532247661,-90.3104782865,18,,,,18,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
145301377,"Jalisco, MX",20.5726976002,-105.214669911,122,,,,30472,obscured,open,true,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
145301381,"Jalisco, MX",20.4255485063,-105.2525571865,122,,,,30472,obscured,open,true,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
145367567,"Guanacaste Province, Costa Rica",10.2386825686,-85.8440338332,15,,,,15,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
145482121,"Marina Vallarta, 48335 Puerto Vallarta, Jalisco, Mexico",20.6647003829,-105.2508174011,144,,,,144,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
