type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP30791_F6C1E5F1-DF93-430A-A69F-C80865DA771B_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp30791-f6c1e5f1-df93-430a-a69f-c80865da771b-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP30791_F6C1E5F1-DF93-430A-A69F-C80865DA771B_2015-5-14	30791		H. W. Fowler, C. B. Moore	1							1 alc; 0 sk; 0 c&s	in ANSP collection presumably, but status unconfirmed																04-6-23-HR	23 June 1904				1904	6	23	23 June 1904								0		Atlantic Ocean			USA	USA	Florida			Florida Keys; Hailer's Rock.											See Fowler (1906b:77).													Katy Wichman, FishNet 2 Collaborative Georeferencing Project 2012-2015 (NSF DBI-1202953)		GEOLocate (Rios & Bart, 2010)		CoGe_skipped_2015-02-04	Unable to locate.																						G.R.Allen, 1976							Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP45169_A451C3BA-59BE-4F31-8F39-EA8E06C0FDF6_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp45169-a451c3ba-59be-4f31-8f39-ea8e06c0fdf6-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP45169_A451C3BA-59BE-4F31-8F39-EA8E06C0FDF6_2015-5-14	45169		D. E. Harrower.	23							23 alc; 0 sk; 0 c&s	in ANSP collection					ANSP 45168-91											DH15-P-5-30	1915-05-30		150	150	1915	5	30	30 May 1915								0		Atlantic Ocean			Panama	PAN				Panama.											Summer, 1915. Purchased.																																								G.R.Allen, 1976							Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP80882_10D2C3BC-0F5E-4753-8B30-C5DA0D9F3FF6_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp80882-10d2c3bc-0f5e-4753-8b30-c5da0d9f3ff6-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP80882_10D2C3BC-0F5E-4753-8B30-C5DA0D9F3FF6_2015-5-14	80882		J. C. Galloway	4							4 alc; 0 sk; 0 c&s	in ANSP collection presumably, but status unconfirmed																42-1-2-LL	2 January 1942				1942	1	2	2 January 1942								0		Atlantic Ocean			USA	USA	Florida			Key West, Loop Lagoon.																								Katy Wichman, FishNet 2 Collaborative Georeferencing Project 2012-2015 (NSF DBI-1202953)		GEOLocate (Rios & Bart, 2010)		CoGe_skipped_2015-02-04	Unable to locate.																						G.R.Allen, 1976							Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP88016_1210F4CC-224E-4338-BE1A-64A035C90D47_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp88016-1210f4cc-224e-4338-be1a-64a035c90d47-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP88016_1210F4CC-224E-4338-BE1A-64A035C90D47_2015-5-14	88016		Fifth Vanderbilt Expedition	4							4 alc; 0 sk; 0 c&s	in ANSP collection presumably, but status unconfirmed																5V-04-5-23	1941-05-23		143	143	1941	5	23	23 May 1941								0		Pacific Ocean			Galapagos					North of Galapagos.																		4°53'N	81°30'W																																G.R.Allen, 1976							Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject	34:34.0	CC0		http://vertnet.org/resources/norms.html	Auburn University Museum of Natural History. AUM Fish Collection. Record ID: 22a6815e-96a9-4191-bfc1-a49083925cb5. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=aum_fish (source published on 2019-06-20)	http://portal.vertnet.org/o/aum/fish?id=22a6815e-96a9-4191-bfc1-a49083925cb5	http://grbio.org/cool/8wk2-p21y			AUM	Fish		PreservedSpecimen				22a6815e-96a9-4191-bfc1-a49083925cb5	47267		Reeves							present	1 - 70% EtOH																7133		1966-12-23		357	357	1966	12	23	23-Dec-66						8c467c2b-f00a-46e3-9d42-c58e01ccf36a		North America | United States | Puerto Rico |  |  | Caribbean Sea - Atlantic Ocean |  |	North America	Caribbean Sea	Greater Antilles		Puerto Rico	PR				beach, Roosevelt Roads Naval Station, located near the town of Ceiba	North America | United States | Puerto Rico | Caribbean Sea - Atlantic Ocean | beach, Roosevelt Roads Naval Station, located near the town of Ceiba																																																									Abudefduf saxatilis					Animalia | Chordata | Actinopterygii | Perciformes | Pomacentridae | Abudefduf	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Auburn University Museum of Natural History. AUM Fish Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=aum_fish (source published on 2019-06-20)	d499aef2-b1d9-4890-aeb3-5f0d1237b513	34cc6c50-812c-11de-86fe-b8a03c50a862	wernedc@auburn.edu	David Werneke	2019-06-20	2019-06-26	2014-04-14	0	0	0	0	0	specimen	0
PhysicalObject	1899-12-30	CC0		http://vertnet.org/resources/norms.html	Auburn University Museum of Natural History. AUM Fish Collection. Record ID: cf97b0a9-228a-4096-8e65-502b84601559. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=aum_fish (source published on 2019-06-20)	http://portal.vertnet.org/o/aum/fish?id=cf97b0a9-228a-4096-8e65-502b84601559	http://grbio.org/cool/8wk2-p21y			AUM	Fish		PreservedSpecimen				cf97b0a9-228a-4096-8e65-502b84601559	16551		J.M. Barkuloo,  et al							present	7 - 70% EtOH																3437	JMB 241	1970-08-13		225	225	1970	8	13	13-Aug-70						ef0177ea-2de9-4a95-97a9-0dd2f7297adf		North America | United States | Virgin Islands |  |  | Atlantic Ocean |  |	North America	Atlantic Ocean	Virgin Islands		Virgin Islands of the United States	VI	Virgin Islands			Atlantic Ocean, St.John's Island	North America | United States | Virgin Islands | Atlantic Ocean | Atlantic Ocean, St.John's Island																																																									Abudefduf saxatilis					Animalia | Chordata | Actinopterygii | Perciformes | Pomacentridae | Abudefduf	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Auburn University Museum of Natural History. AUM Fish Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=aum_fish (source published on 2019-06-20)	d499aef2-b1d9-4890-aeb3-5f0d1237b513	34cc6c50-812c-11de-86fe-b8a03c50a862	wernedc@auburn.edu	David Werneke	2019-06-20	2019-06-26	2014-04-14	0	0	0	0	0	specimen	0
PhysicalObject	2015-10-22	CC0	Bernice Pauahi Bishop Museum	http://vertnet.org/resources/norms.html	Bernice P. Bishop Museum. Bernice P. Bishop Museum. Record ID: 86ebf9c4-5200-4bfe-8599-cd083cc77f43. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	http://portal.vertnet.org/o/bpbm/i?id=86ebf9c4-5200-4bfe-8599-cd083cc77f43	urn:lsid:biocol.org:col:34697	urn:lsid:biocol.org:col:1001		BPBM	I	Bishop Museum Fish Specimens	FossilSpecimen				86ebf9c4-5200-4bfe-8599-cd083cc77f43	2238		A. Seale							present		in collection												Glyphidodon coelestinus (Soland)					1902-06-01		152	152	1902	6	1	1902-06-01								|  |  |  |  | Pacific Ocean | Marquesas Islands | Nukuhiva	Oceania	South Pacific Ocean	Marquesas Islands	Nukuhiva	French Polynesia	PF				Nukuhiva	Nukuhiva | Marquesas Islands | Pacific Ocean																																																							0cbbc576-8921-470c-ba0c-682e4ca88299	2c6327e1-5560-4db4-b9ca-76a0fa03d975	Abudefduf saxatilis		Chætodon ſaxatilis Linnæus, 1758	Linnæus, Carolus.  1758. Systema naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. Laurentii Salvii, Holmiae [= Stockholm].  Vol. Tomus I,  Editio decima, reformata: i-ii, 1-824.	1758	ANIMALIA | CHORDATA | ACTINOPTERYGII | PERCIFORMES | POMACENTRIDAE | Abudefduf	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf	-	saxatilis		species		Linnæus 1758		ICZN											Bernice P. Bishop Museum. Bernice P. Bishop Museum. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	deepreef@bishopmuseum.org	Richard Pyle	2015-10-22	2016-08-10	2015-10-21	0	0	0	1		specimen	0
PhysicalObject	2015-10-22	CC0	Bernice Pauahi Bishop Museum	http://vertnet.org/resources/norms.html	Bernice P. Bishop Museum. Bernice P. Bishop Museum. Record ID: 9ea959b6-1ba3-46b5-ab4a-bd5cfe9434e8. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	http://portal.vertnet.org/o/bpbm/i?id=9ea959b6-1ba3-46b5-ab4a-bd5cfe9434e8	urn:lsid:biocol.org:col:34697	urn:lsid:biocol.org:col:1001		BPBM	I	Bishop Museum Fish Specimens	FossilSpecimen				9ea959b6-1ba3-46b5-ab4a-bd5cfe9434e8	5642		R.H. Snider	1						present		in collection																	1964-11-18		323	323	1964	11	18	1964-11-18		Rotenone			empty record (discarded)			|  |  |  |  | Pacific Ocean | Vanuatu | Efate Island	Oceania	Pacific Ocean	Vanuatu	Efate Island	Vanuatu	VU				Efate Island; Pango Peninsula; British Bathing Beach	Efate Island | Vanuatu | Pacific Ocean																																																							0cbbc576-8921-470c-ba0c-682e4ca88299	2c6327e1-5560-4db4-b9ca-76a0fa03d975	Abudefduf saxatilis		Chætodon ſaxatilis Linnæus, 1758	Linnæus, Carolus.  1758. Systema naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. Laurentii Salvii, Holmiae [= Stockholm].  Vol. Tomus I,  Editio decima, reformata: i-ii, 1-824.	1758	ANIMALIA | CHORDATA | ACTINOPTERYGII | PERCIFORMES | POMACENTRIDAE | Abudefduf	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf	-	saxatilis		species		Linnæus 1758		ICZN											Bernice P. Bishop Museum. Bernice P. Bishop Museum. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	deepreef@bishopmuseum.org	Richard Pyle	2015-10-22	2016-08-10	2015-10-21	0	0	0	1		specimen	0
PhysicalObject	2015-10-22	CC0	Bernice Pauahi Bishop Museum	http://vertnet.org/resources/norms.html	Bernice P. Bishop Museum. Bernice P. Bishop Museum. Record ID: a279370b-6723-4697-b31f-bb7296f33d8a. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	http://portal.vertnet.org/o/bpbm/i?id=a279370b-6723-4697-b31f-bb7296f33d8a	urn:lsid:biocol.org:col:34697	urn:lsid:biocol.org:col:1001		BPBM	I	Bishop Museum Fish Specimens	FossilSpecimen				a279370b-6723-4697-b31f-bb7296f33d8a	120		A. Seale							present		in collection												Abudefduf septemfasciatus					1900-06-01		152	152	1900	6	1	1900-06-01								|  |  |  |  | Pacific Ocean | Mariana Islands | Guam	Oceania	Pacific Ocean	Mariana Islands	Guam	Guam	GU				Guam	Guam | Mariana Islands | Pacific Ocean																																																							0cbbc576-8921-470c-ba0c-682e4ca88299	2c6327e1-5560-4db4-b9ca-76a0fa03d975	Abudefduf saxatilis		Chætodon ſaxatilis Linnæus, 1758	Linnæus, Carolus.  1758. Systema naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. Laurentii Salvii, Holmiae [= Stockholm].  Vol. Tomus I,  Editio decima, reformata: i-ii, 1-824.	1758	ANIMALIA | CHORDATA | ACTINOPTERYGII | PERCIFORMES | POMACENTRIDAE | Abudefduf	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf	-	saxatilis		species		Linnæus 1758		ICZN											Bernice P. Bishop Museum. Bernice P. Bishop Museum. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	deepreef@bishopmuseum.org	Richard Pyle	2015-10-22	2016-08-10	2015-10-21	0	0	0	1		specimen	0
PhysicalObject	2015-10-22	CC0	Bernice Pauahi Bishop Museum	http://vertnet.org/resources/norms.html	Bernice P. Bishop Museum. Bernice P. Bishop Museum. Record ID: c9f0c296-7840-4d6e-a967-9ca90f4beec5. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	http://portal.vertnet.org/o/bpbm/i?id=c9f0c296-7840-4d6e-a967-9ca90f4beec5	urn:lsid:biocol.org:col:34697	urn:lsid:biocol.org:col:1001		BPBM	I	Bishop Museum Fish Specimens	FossilSpecimen				c9f0c296-7840-4d6e-a967-9ca90f4beec5	285		A. Seale and A.M. Walcott							present		in collection																	1901-04-19		109	109	1901	4	19	1901-04-19								|  |  |  |  | Pacific Ocean | Hawaiian Islands | Hawaii	Oceania	North Pacific Ocean	Hawaiian Islands		United States	US	Hawaii			Hawaii; Hilo	Hawaii | Hawaiian Islands | Pacific Ocean																																																							0cbbc576-8921-470c-ba0c-682e4ca88299	2c6327e1-5560-4db4-b9ca-76a0fa03d975	Abudefduf saxatilis		Chætodon ſaxatilis Linnæus, 1758	Linnæus, Carolus.  1758. Systema naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. Laurentii Salvii, Holmiae [= Stockholm].  Vol. Tomus I,  Editio decima, reformata: i-ii, 1-824.	1758	ANIMALIA | CHORDATA | ACTINOPTERYGII | PERCIFORMES | POMACENTRIDAE | Abudefduf	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf	-	saxatilis		species		Linnæus 1758		ICZN											Bernice P. Bishop Museum. Bernice P. Bishop Museum. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	deepreef@bishopmuseum.org	Richard Pyle	2015-10-22	2016-08-10	2015-10-21	0	0	0	1		specimen	0
PhysicalObject	2015-10-22	CC0	Bernice Pauahi Bishop Museum	http://vertnet.org/resources/norms.html	Bernice P. Bishop Museum. Bernice P. Bishop Museum. Record ID: cd421702-866f-4b29-ad43-70d93060cf60. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	http://portal.vertnet.org/o/bpbm/i?id=cd421702-866f-4b29-ad43-70d93060cf60	urn:lsid:biocol.org:col:34697	urn:lsid:biocol.org:col:1001		BPBM	I	Bishop Museum Fish Specimens	FossilSpecimen				cd421702-866f-4b29-ad43-70d93060cf60	586		J.W. Thompson							present		in collection						Obtained from fish market in Honolulu, Oahu											1901-08-01		213	213	1901	8	1	1901-08-01								|  |  |  |  | Pacific Ocean | Hawaiian Islands | Hawaiian Islands	Oceania	North Pacific Ocean	Hawaiian Islands		United States	US	Hawaii	Maui		Hawaiian Islands	Hawaiian Islands | Hawaiian Islands | Pacific Ocean																																																							0cbbc576-8921-470c-ba0c-682e4ca88299	2c6327e1-5560-4db4-b9ca-76a0fa03d975	Abudefduf saxatilis		Chætodon ſaxatilis Linnæus, 1758	Linnæus, Carolus.  1758. Systema naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. Laurentii Salvii, Holmiae [= Stockholm].  Vol. Tomus I,  Editio decima, reformata: i-ii, 1-824.	1758	ANIMALIA | CHORDATA | ACTINOPTERYGII | PERCIFORMES | POMACENTRIDAE | Abudefduf	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf	-	saxatilis		species		Linnæus 1758		ICZN											Bernice P. Bishop Museum. Bernice P. Bishop Museum. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	deepreef@bishopmuseum.org	Richard Pyle	2015-10-22	2016-08-10	2015-10-21	0	0	0	1		specimen	0
PhysicalObject	2015-10-22	CC0	Bernice Pauahi Bishop Museum	http://vertnet.org/resources/norms.html	Bernice P. Bishop Museum. Bernice P. Bishop Museum. Record ID: ee8f7b1d-a458-40f5-be39-286a9995d0b9. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	http://portal.vertnet.org/o/bpbm/i?id=ee8f7b1d-a458-40f5-be39-286a9995d0b9	urn:lsid:biocol.org:col:34697	urn:lsid:biocol.org:col:1001		BPBM	I	Bishop Museum Fish Specimens	FossilSpecimen				ee8f7b1d-a458-40f5-be39-286a9995d0b9	2474		A. Seale							present		in collection												Glyphidodon bengalensis Bleeker					1902-01				1902	1	1	Jan 1902								|  |  |  |  | Pacific Ocean | Tuamotu Archipelago | Makatea Island	Oceania	Pacific Ocean	Tuamotu Archipelago	Makatea Island	French Polynesia	PF				Makatea Island	Makatea Island | Tuamotu Archipelago | Pacific Ocean																																																							0cbbc576-8921-470c-ba0c-682e4ca88299	2c6327e1-5560-4db4-b9ca-76a0fa03d975	Abudefduf saxatilis		Chætodon ſaxatilis Linnæus, 1758	Linnæus, Carolus.  1758. Systema naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. Laurentii Salvii, Holmiae [= Stockholm].  Vol. Tomus I,  Editio decima, reformata: i-ii, 1-824.	1758	ANIMALIA | CHORDATA | ACTINOPTERYGII | PERCIFORMES | POMACENTRIDAE | Abudefduf	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf	-	saxatilis		species		Linnæus 1758		ICZN											Bernice P. Bishop Museum. Bernice P. Bishop Museum. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	deepreef@bishopmuseum.org	Richard Pyle	2015-10-22	2016-08-10	2015-10-21	0	0	0	1		specimen	0
PhysicalObject	2015-10-22	CC0	Bernice Pauahi Bishop Museum	http://vertnet.org/resources/norms.html	Bernice P. Bishop Museum. Bernice P. Bishop Museum. Record ID: f0fbfac3-6049-480d-ae6e-0bac65a92edc. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	http://portal.vertnet.org/o/bpbm/i?id=f0fbfac3-6049-480d-ae6e-0bac65a92edc	urn:lsid:biocol.org:col:34697	urn:lsid:biocol.org:col:1001		BPBM	I	Bishop Museum Fish Specimens	FossilSpecimen				f0fbfac3-6049-480d-ae6e-0bac65a92edc	1517		A. Seale							present		in collection												Glyphidodon coelestinus Cuvier and Valenciennces					1901-02				1901	2	1	Feb 1901								|  |  |  |  | Pacific Ocean | Society Islands | Tahiti	Oceania	Pacific Ocean	Society Islands	Tahiti	French Polynesia	PF				Tahiti	Tahiti | Society Islands | Pacific Ocean																																																							0cbbc576-8921-470c-ba0c-682e4ca88299	2c6327e1-5560-4db4-b9ca-76a0fa03d975	Abudefduf saxatilis		Chætodon ſaxatilis Linnæus, 1758	Linnæus, Carolus.  1758. Systema naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. Laurentii Salvii, Holmiae [= Stockholm].  Vol. Tomus I,  Editio decima, reformata: i-ii, 1-824.	1758	ANIMALIA | CHORDATA | ACTINOPTERYGII | PERCIFORMES | POMACENTRIDAE | Abudefduf	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf	-	saxatilis		species		Linnæus 1758		ICZN											Bernice P. Bishop Museum. Bernice P. Bishop Museum. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	deepreef@bishopmuseum.org	Richard Pyle	2015-10-22	2016-08-10	2015-10-21	0	0	0	1		specimen	0
PhysicalObject	2013-06-28 00:00:00.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:23746. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-23746				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:23746	23746		Walker, Hobson, Castro & Koford	5							alc-75% EtOH																	W64-19	1964-02-09		40	40	1964	2	9	1964-02-09								Pacific Ocean|SE Pacific|Ecuador|Galapagos|Canton Santa Cruz|Santa Cruz I.	Pacific Ocean / SE Pacific		Canton Santa Cruz	Santa Cruz I.	Ecuador		Galapagos																																																						Walker, B. W.	1964-01-01						Abudefduf troschelii					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		troschelii						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
